,GEOIDFQ,B02018_017E,B02018_018E,B02018_015E,B02018_016E,B02018_019E,B02018_012E,B02018_013E,B02018_014E,B02018_010E,B02018_011E,B02018_005E,B02018_006E,B02018_003E,B02018_004E,B02018_009E,B02018_007E,B02018_008E,B02018_002E,B02018_020E
449,0500000US13123,0,0,0,0,81,102,0,0,0,68,0,0,0,73,0,0,0,33,0
450,0500000US13125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,0500000US13127,0,19,17,0,397,613,0,42,0,13,327,83,0,217,0,0,0,80,0
452,0500000US13129,0,29,0,0,356,203,0,0,0,0,0,0,0,54,0,0,0,300,0
453,0500000US13131,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
454,0500000US13133,0,0,0,0,21,131,0,0,0,33,1,0,0,0,0,0,0,11,0
455,0500000US13135,13,707,107,26,27096,5928,1276,1948,1948,1733,30053,32,1351,2923,0,107,1071,20259,0
456,0500000US13137,0,0,0,0,206,332,0,415,0,28,13,0,0,49,0,0,0,15,0
457,0500000US13139,0,25,0,0,2042,784,67,108,0,33,573,0,0,514,0,31,123,399,0
458,0500000US13141,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,0,0,1,0
459,0500000US13143,0,0,0,0,0,60,0,0,0,0,0,0,0,37,0,0,0,133,0
460,0500000US13145,0,10,0,0,32,90,0,0,0,0,167,0,0,252,0,0,0,32,0
461,0500000US13147,0,0,0,0,235,53,0,0,0,11,36,0,0,33,0,0,0,0,0
462,0500000US13149,0,0,0,0,78,0,0,0,0,0,29,0,0,0,0,0,0,5,0
463,0500000US13151,0,94,0,0,3601,1252,5,119,8,274,359,0,0,371,0,7,14,660,0
464,0500000US13153,0,429,0,0,1351,2336,0,108,156,44,1280,0,20,240,0,0,42,615,0
465,0500000US13155,0,12,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0
466,0500000US13157,0,25,0,0,215,537,61,54,0,0,242,0,575,46,0,0,0,298,0
467,0500000US13159,0,0,0,0,0,0,0,0,0,29,0,6,0,0,0,0,0,0,0
468,0500000US13161,0,0,0,0,0,104,0,0,0,0,1,0,0,0,0,0,0,8,0
469,0500000US13163,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,60,0
470,0500000US13165,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
471,0500000US13167,0,0,0,0,13,34,0,0,0,0,0,0,0,0,0,0,0,13,0
472,0500000US13169,0,0,0,0,8,56,0,0,0,0,16,0,0,0,0,0,0,33,0
473,0500000US13171,0,119,0,0,11,0,0,0,0,0,19,0,0,0,0,0,0,31,0
474,0500000US13173,0,0,0,0,0,19,0,0,0,0,65,0,0,24,0,0,0,0,0
475,0500000US13175,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,8,57,0
476,0500000US13177,0,84,0,0,149,226,0,0,0,0,365,0,0,0,0,0,0,16,0
477,0500000US13179,0,5,0,0,198,443,4,16,0,14,685,0,0,369,0,0,0,77,0
478,0500000US13181,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,0500000US13183,0,0,0,0,12,0,0,0,0,0,176,0,0,44,0,0,0,0,0
480,0500000US13185,0,298,0,0,216,1183,6,95,0,0,556,0,0,103,0,0,18,458,0
481,0500000US13187,0,3,0,0,11,14,0,0,0,0,34,0,13,220,0,0,0,115,0
482,0500000US13189,0,0,0,0,0,0,27,75,0,0,19,0,0,10,0,0,0,0,0
483,0500000US13191,0,0,0,0,12,24,0,0,0,6,0,0,0,0,0,0,0,6,0
484,0500000US13193,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,7,0
485,0500000US13195,0,0,0,0,97,87,3,0,473,0,0,0,0,48,0,0,0,32,0
486,0500000US13197,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0
487,0500000US13199,0,6,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,2,0
488,0500000US13201,0,0,0,0,8,11,0,0,8,8,8,0,0,0,0,0,0,1,0
489,0500000US13205,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0
490,0500000US13207,0,0,0,0,0,129,0,0,0,0,1,0,0,1,0,0,0,244,0
491,0500000US13209,0,0,0,0,7,0,0,0,0,0,21,0,0,0,0,0,0,2,0
492,0500000US13211,0,0,0,0,2,54,0,0,0,0,32,0,0,10,0,0,0,1,0
493,0500000US13213,35,0,0,0,16,0,0,0,0,0,23,0,0,0,0,0,0,0,0
494,0500000US13215,0,366,14,0,570,1441,0,37,51,0,1989,10,0,485,0,0,99,264,0
495,0500000US13217,0,20,140,0,173,369,0,0,0,239,333,0,0,168,0,0,0,317,0
496,0500000US13219,0,10,0,0,85,137,0,13,0,16,367,0,7,201,0,0,66,760,0
497,0500000US13221,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,0500000US13223,0,19,0,0,260,783,41,0,0,105,204,0,0,292,0,22,14,616,0
499,0500000US13225,0,0,0,0,0,118,0,0,0,0,24,0,0,0,0,0,17,227,0
500,0500000US13227,0,0,0,0,23,20,0,0,0,0,15,0,0,113,0,0,0,58,0
501,0500000US13229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,0500000US13231,0,0,0,0,66,0,0,0,0,0,15,0,0,0,0,12,0,22,0
503,0500000US13233,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
504,0500000US13235,0,0,0,0,0,23,0,0,0,0,0,0,0,30,0,0,0,3,0
505,0500000US13237,0,35,0,0,0,36,0,0,0,0,40,35,36,54,0,0,0,7,0
506,0500000US13239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,0500000US13241,0,0,0,0,57,3,0,0,0,0,0,0,0,19,0,0,2,0,0
508,0500000US13243,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,9,0
509,0500000US13245,0,67,0,0,269,1398,15,72,0,28,1247,38,0,380,0,0,15,1044,0
510,0500000US13247,0,51,0,0,769,391,0,0,0,104,485,0,0,158,0,0,59,82,0
511,0500000US13249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,0500000US13251,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
513,0500000US13253,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0
514,0500000US13255,0,1,0,0,23,184,0,0,0,0,216,0,0,204,0,0,0,54,0
515,0500000US13257,0,0,0,0,11,0,0,0,0,0,34,0,0,18,0,0,3,36,0
516,0500000US13259,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,28,0
517,0500000US13261,0,0,0,0,12,84,0,5,0,0,7,0,0,103,0,0,0,29,0
518,0500000US13263,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
519,0500000US13265,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0
520,0500000US13267,0,0,0,0,0,158,0,0,0,0,7,0,0,0,0,0,0,190,0
521,0500000US13269,0,0,0,0,0,0,0,0,0,0,26,0,0,28,0,0,0,0,0
522,0500000US13271,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
523,0500000US13273,0,0,0,0,15,0,0,0,0,0,0,0,0,93,0,0,0,0,0
524,0500000US13275,0,12,0,0,18,43,0,0,0,0,82,0,0,100,0,0,0,96,0
525,0500000US13277,0,0,0,0,246,81,35,0,0,0,28,0,0,0,0,0,0,76,0
526,0500000US13279,0,0,0,0,0,53,0,0,0,0,4,0,0,0,0,0,0,181,0
527,0500000US13281,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,21,0
528,0500000US13283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,0500000US13285,0,25,0,0,75,194,0,0,0,0,578,0,0,29,0,0,0,154,0
530,0500000US13287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,0500000US13289,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,43,0
532,0500000US13291,0,0,0,0,0,123,7,0,0,0,0,0,0,10,0,0,0,21,0
533,0500000US13293,0,38,0,0,0,28,0,0,0,0,28,0,0,87,0,0,0,18,0
534,0500000US13295,0,0,0,0,3,94,0,0,0,0,291,0,0,72,0,0,0,52,0
535,0500000US13297,0,16,0,0,329,151,0,173,53,88,3,0,286,133,0,0,22,139,0
536,0500000US13299,0,0,19,0,0,98,0,0,144,0,10,0,0,0,0,0,0,18,0
537,0500000US13301,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
538,0500000US13303,0,0,0,0,0,6,31,0,0,0,0,0,0,0,0,0,0,26,0
539,0500000US13305,0,0,0,0,0,23,0,0,240,0,38,0,0,12,0,0,0,14,0
540,0500000US13307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,0500000US13309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
542,0500000US13311,0,0,0,0,114,58,0,13,0,0,5,0,0,11,0,0,0,0,0
543,0500000US13313,0,28,0,0,281,133,0,0,0,0,348,0,0,210,0,0,0,215,0
544,0500000US13315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
545,0500000US13317,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
546,0500000US13319,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,0500000US13321,0,11,0,0,0,82,0,0,0,0,11,0,0,21,0,0,0,31,0
548,0500000US15001,0,1116,2,0,712,45708,557,341,54,31,4220,83,2,35037,0,685,107,26467,0
549,0500000US15003,34,4188,161,165,15228,252247,771,2510,134,943,43762,248,184,245289,0,9879,1953,169208,38
550,0500000US15005,0,0,0,0,0,12,1,0,0,0,0,0,0,2,0,0,0,4,0
551,0500000US15007,0,121,15,0,164,23323,26,0,0,24,1645,0,0,14405,0,295,25,7277,0
552,0500000US15009,7,542,25,0,1252,48189,138,84,51,44,2893,13,12,24360,0,672,65,17863,0
553,0500000US16001,40,571,66,0,1416,4485,242,897,159,99,2733,12,9,5234,0,27,178,3920,72
554,0500000US16003,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
555,0500000US16005,0,89,0,0,128,465,208,0,35,0,103,0,0,688,0,0,67,199,0
556,0500000US16007,0,0,0,0,0,36,0,0,6,0,4,0,0,0,0,0,0,0,0
557,0500000US16009,0,3,0,0,0,8,0,0,4,0,3,0,0,0,0,0,0,8,0
558,0500000US16011,0,0,0,0,16,112,0,0,0,0,198,0,0,313,0,0,0,33,0
559,0500000US16013,0,0,0,0,0,19,0,0,0,0,0,0,0,56,0,0,0,117,0
560,0500000US16015,0,0,0,0,0,26,11,0,0,0,0,0,0,114,0,0,0,0,0
561,0500000US16017,0,61,0,0,30,211,12,0,0,0,91,0,0,295,0,1,0,131,0
562,0500000US16019,0,102,0,0,41,568,0,0,0,14,123,0,0,806,0,0,8,548,0
563,0500000US16021,0,12,0,0,0,36,0,0,0,0,31,0,0,14,0,0,0,100,0
564,0500000US16023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,0500000US16025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,0500000US16027,0,345,9,0,317,1583,27,152,0,0,623,0,0,772,253,53,12,710,0
567,0500000US16029,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0
568,0500000US16031,0,0,0,0,0,85,27,0,36,0,17,0,0,44,0,0,0,17,0
569,0500000US16033,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
570,0500000US16035,0,0,0,0,8,49,0,0,0,0,4,0,0,4,0,0,0,26,0
571,0500000US16037,0,0,0,0,0,134,0,0,0,0,1,0,0,37,0,0,0,0,0
572,0500000US16039,76,36,0,0,34,933,0,5,0,3,40,0,0,166,0,0,0,362,0
573,0500000US16041,0,14,0,0,0,27,0,0,0,0,0,0,0,6,0,0,0,0,0
574,0500000US16043,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0
575,0500000US16045,0,0,0,0,12,24,0,0,0,0,34,0,0,169,0,0,0,35,0
576,0500000US16047,0,0,0,0,0,17,0,0,0,0,0,0,0,20,0,0,0,25,0
577,0500000US16049,0,0,0,0,0,120,0,0,0,0,19,9,2,15,0,0,0,10,0
578,0500000US16051,0,0,0,0,0,188,0,0,0,0,25,0,15,58,0,0,0,24,0
579,0500000US16053,0,0,0,0,0,55,0,0,0,0,97,0,0,0,0,0,0,9,0
580,0500000US16055,25,339,3,0,305,1420,27,0,0,41,219,0,0,377,0,0,18,499,0
581,0500000US16057,0,117,15,0,162,287,0,0,0,0,308,0,0,196,0,0,50,253,0
582,0500000US16059,0,9,0,0,0,15,2,0,0,0,0,0,0,11,0,0,0,6,0
583,0500000US16061,0,0,0,0,12,25,0,0,0,0,6,0,0,6,0,0,0,36,0
584,0500000US16063,0,15,0,0,0,30,0,0,0,0,0,0,0,14,0,0,0,31,0
585,0500000US16065,0,23,0,0,15,236,26,0,0,0,204,0,133,86,0,0,117,423,0
586,0500000US16067,0,39,0,0,0,61,0,0,23,0,2,0,0,113,0,0,0,0,0
587,0500000US16069,0,0,0,0,102,56,46,0,0,0,9,0,0,171,0,0,0,45,0
588,0500000US16071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,0500000US16073,0,0,0,0,0,3,0,0,0,0,4,0,0,7,0,0,0,6,0
590,0500000US16075,0,0,0,0,0,167,7,0,0,0,119,0,0,73,0,0,0,144,0
591,0500000US16077,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
592,0500000US16079,0,0,0,0,0,59,39,0,0,0,1,0,0,0,0,0,0,24,0
593,0500000US16081,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,6,0
594,0500000US16083,0,15,0,0,90,216,25,36,153,0,169,19,0,456,0,0,0,77,0
595,0500000US16085,0,0,0,0,0,16,0,0,0,0,0,0,0,5,0,0,0,0,0
596,0500000US16087,0,24,0,0,6,12,0,0,0,0,1,0,0,37,0,0,0,0,0
597,0500000US17001,0,11,0,0,115,375,14,23,0,0,103,0,0,40,0,0,6,80,0
598,0500000US17003,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0,0,7,0
599,0500000US17005,0,0,0,0,0,43,0,0,0,0,7,0,0,0,0,0,0,4,0
600,0500000US17007,0,0,0,0,24,479,0,88,0,0,148,0,0,72,0,0,0,222,0
601,0500000US17009,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
602,0500000US17011,0,0,0,25,12,235,4,5,0,2,0,0,34,23,0,1,0,36,0
603,0500000US17013,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
604,0500000US17015,0,0,0,0,3,12,0,0,0,0,19,0,0,23,0,0,3,3,0
605,0500000US17017,0,0,0,0,0,53,0,0,61,0,0,0,0,0,0,0,0,28,0
606,0500000US17019,10,584,63,0,1646,2410,56,348,177,41,2702,138,7,1013,0,0,580,8983,0
607,0500000US17021,0,0,0,0,51,1,0,14,0,21,31,0,0,46,0,0,4,12,0
608,0500000US17023,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,0500000US17025,0,0,0,0,9,24,0,0,0,0,0,0,0,0,0,0,6,0,0
610,0500000US17027,0,37,0,0,12,75,0,0,0,6,56,0,0,44,0,0,0,50,0
611,0500000US17029,0,15,0,0,31,348,0,0,0,18,71,0,0,54,0,0,0,82,0
612,0500000US17031,206,8213,829,40,20322,91315,1346,1571,2502,2893,41343,5326,366,20573,67,126,4701,96025,280
613,0500000US17033,0,0,0,0,5,95,0,0,0,0,0,0,0,17,0,0,0,1,0
614,0500000US17035,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
615,0500000US17037,0,82,0,0,158,1197,27,87,35,20,241,15,0,302,0,0,0,296,0
616,0500000US17039,0,0,0,0,0,0,0,0,0,0,17,0,0,40,0,0,4,0,0
617,0500000US17041,0,0,0,0,0,129,0,0,0,0,1,0,0,22,0,0,0,0,0
618,0500000US17043,66,1242,29,0,4435,20680,450,668,2330,1177,5793,308,83,3260,12,0,1498,16919,249
619,0500000US17045,0,1,0,0,0,45,0,5,0,0,0,0,0,63,0,0,0,8,0
620,0500000US17047,0,0,0,0,13,34,0,0,0,0,17,0,0,0,0,0,0,0,0
621,0500000US17049,0,20,0,0,0,166,0,0,0,0,0,0,0,8,0,0,0,41,0
622,0500000US17051,0,4,0,0,0,20,0,0,0,0,3,0,0,0,0,61,0,19,0
623,0500000US17053,0,3,0,0,0,12,22,0,0,0,0,0,0,10,0,0,0,22,0
624,0500000US17055,0,8,0,0,71,160,0,0,0,0,14,0,0,0,0,0,0,4,0
625,0500000US17057,0,3,0,0,13,17,0,9,0,0,27,0,0,32,0,2,0,66,0
626,0500000US17059,0,0,0,0,0,12,0,0,0,0,0,0,0,7,0,0,0,0,0
627,0500000US17061,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
628,0500000US17063,0,144,0,0,51,315,0,0,0,2,18,0,0,49,0,0,0,132,0
629,0500000US17065,0,0,0,0,0,137,0,12,0,0,0,0,0,0,0,0,0,0,0
630,0500000US17067,0,11,0,0,10,36,0,0,6,0,1,0,0,13,0,0,0,0,0
631,0500000US17069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,0500000US17071,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,5,0
633,0500000US17073,0,0,21,0,57,158,0,0,0,50,33,0,0,3,0,0,0,117,0
634,0500000US17075,0,0,0,0,2,147,0,0,0,0,30,0,0,13,0,0,0,0,0
635,0500000US17077,0,19,23,0,10,226,28,0,0,0,313,15,0,149,0,0,17,376,14
636,0500000US17079,0,22,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0
637,0500000US17081,0,4,0,0,59,285,0,0,0,0,48,0,47,12,0,0,0,109,0
638,0500000US17083,0,0,0,0,0,45,6,0,0,0,23,0,1,100,0,0,0,23,0
639,0500000US17085,0,1,0,0,154,154,0,0,0,0,79,0,0,111,0,2,0,53,0
640,0500000US17087,0,0,0,0,16,16,0,0,0,0,2,0,0,2,0,0,0,7,0
641,0500000US17089,0,619,26,0,777,7672,324,1737,84,114,1661,68,61,1156,0,0,157,2214,0
642,0500000US17091,0,0,0,0,75,539,28,0,0,43,171,3,0,83,0,0,0,167,0
643,0500000US17093,0,162,0,0,208,1465,0,149,1,134,430,6,8,274,0,0,0,782,0
644,0500000US17095,0,16,0,0,99,156,0,24,0,0,13,0,0,54,0,0,0,141,0
645,0500000US17097,21,475,249,0,1665,14692,173,114,64,725,6943,453,104,2678,0,10,610,11249,0
646,0500000US17099,0,25,0,0,116,397,0,0,0,8,70,0,0,283,0,0,98,66,0
647,0500000US17101,0,0,0,0,14,17,0,0,0,0,0,0,0,0,0,0,0,43,0
648,0500000US17103,0,0,0,0,2,202,0,0,0,0,19,5,0,15,0,0,0,71,0
649,0500000US17105,0,0,0,0,33,237,0,0,0,0,38,0,0,15,0,0,0,18,0
650,0500000US17107,0,0,0,0,0,138,21,0,1,0,49,0,0,0,0,0,25,51,0
651,0500000US17109,0,0,9,0,0,206,9,0,0,0,85,0,0,119,0,0,0,114,0
652,0500000US17111,0,245,0,0,485,4481,43,43,143,157,1692,62,0,752,0,0,49,1038,13
653,0500000US17113,0,34,0,0,542,1146,6,40,223,0,814,0,0,230,0,0,47,1472,0
654,0500000US17115,0,59,0,0,175,380,12,0,0,0,150,0,0,122,0,0,0,263,0
655,0500000US17117,0,0,0,0,3,61,0,0,0,0,145,0,0,38,0,0,0,54,0
656,0500000US17119,0,32,0,0,620,981,14,82,25,0,606,0,0,412,0,12,0,938,0
657,0500000US17121,0,9,0,0,29,49,5,0,0,0,81,0,0,34,0,0,0,64,0
658,0500000US17123,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,9,0
659,0500000US17125,0,0,0,0,0,32,0,0,0,0,0,0,0,7,0,0,0,0,0
660,0500000US17127,0,0,0,0,0,2,0,0,0,12,35,0,0,7,0,3,0,4,0
661,0500000US17129,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,57,0
662,0500000US17131,0,3,0,0,18,42,5,12,0,0,26,0,0,6,0,0,0,3,0
663,0500000US17133,0,0,0,0,0,63,0,0,0,0,135,0,0,34,0,0,0,93,0
664,0500000US17135,0,0,0,0,0,46,0,0,0,0,4,0,0,0,0,0,4,12,0
665,0500000US17137,0,0,0,0,26,154,0,0,0,0,62,0,0,0,0,0,19,57,0
666,0500000US17139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
667,0500000US17141,0,0,0,0,0,90,0,12,0,0,64,0,0,44,0,0,5,162,0
668,0500000US17143,0,24,39,0,812,1161,0,36,0,0,557,11,3,237,0,0,129,2062,0
669,0500000US17145,0,0,0,0,8,17,0,0,0,0,1,0,0,16,0,0,0,21,0
670,0500000US17147,0,0,0,0,0,43,0,0,0,0,6,0,0,1,0,0,0,3,0
671,0500000US17149,0,0,0,0,0,32,0,0,0,0,14,0,0,0,0,0,0,8,0
